src_ip_numeric,src_port,dst_port,proto,flowDuration,label
3232266605,64319,443,17,4.00015878677368,0
3232266799,50126,443,6,1626.90029001236,0
3232266801,49429,3128,6,279.813499212265,1
3232268353,49650,80,6,7.03542399406433,0
3232267564,52690,3128,6,0.331550121307373,1
3232266846,56526,53,17,0.0,0
3232268389,0,0,1,0.0071120262145996,1
3232267539,58238,3128,6,3.86153388023376,1
3232268291,41597,443,6,0.315613985061646,0
3232268088,52282,3128,6,0.000209093093872,1
3232268392,50908,443,6,12.1388189792633,0
3232268291,54980,443,6,45.1974759101868,0
3232268316,62810,53,17,0.0004260540008544,0
3232268366,54040,53,17,7.0527172088623,0
3232266893,63834,3128,6,0.0052099227905273,1
3232266832,58468,3128,6,0.0003387928009033,1
3232268086,52891,443,6,4.87799692153931,0
3232266595,53064,80,6,1.99626183509827,0
3232267564,51034,3128,6,0.566282033920288,1
3232266806,49363,3128,6,0.0,1
3232267602,50311,443,6,240.386976957321,0
3232266801,49162,3128,6,0.896585941314697,1
3232267590,54053,443,6,77.0703911781311,0
3232268059,60980,3128,6,28.9879429340363,1
3232266527,49707,3128,6,0.562367916107178,1
3232268468,55680,3128,6,0.0030159950256347,1
3232268322,56649,53,17,0.118221044540405,0
3232266794,4157,3128,6,0.232691049575806,1
3232266831,63166,3128,6,9.02355289459229,1
3232268045,53864,443,6,241.232118844986,0
3232266791,23327,53,17,0.0006191730499267,0
3232268334,53059,443,6,61.357232093811,0
3232267594,62732,61843,6,8.99942398071289,0
3232267548,49455,3128,6,0.772444009780884,1
3232268051,50549,53,17,0.0003969669342041,0
3232268053,60790,53,17,0.0009880065917968,0
3232268343,51572,443,6,4.19616699218e-05,0
3232266881,65231,53,17,0.0003859996795654,0
3232268064,52696,443,6,0.545920848846436,0
3232266595,53927,443,17,4.00076293945312,0
3232268354,37450,46846,17,0.237210035324097,0
3232268291,0,0,1,0.0,1
3232268313,49381,53,17,0.0005960464477539,0
3232266776,2586,3128,6,10.7335250377655,1
3232268295,52072,53,17,0.0016260147094726,0
3232266535,40452,53,17,0.0007970333099365,0
3232266806,53533,443,6,14.9798929691315,0
3232266763,62570,3128,6,0.255244016647339,1
3232266881,58521,3128,6,0.135339021682739,1
3232266523,59219,53,17,0.23212194442749,0
3232266816,50495,3128,6,33.4966568946838,1
3232266816,49253,3128,6,24.7089221477509,1
3232266892,54067,3128,6,40.7632348537445,1
3232266579,49768,80,6,60.1922869682312,0
3232266855,49923,443,6,334.560857057571,0
3232267590,51602,5223,6,53.8261699676514,0
3232266836,51623,53,17,0.000554084777832,0
3232266866,49266,3128,6,180.503628015518,1
3232266771,49841,445,6,0.0040140151977539,1
3232266824,49333,3128,6,0.182685852050781,1
3232266771,50388,3128,6,105.001451969147,1
3232266566,58720,53,17,0.0004248619079589,0
3232266801,50412,3128,6,1.99545907974243,1
3232267660,138,138,17,719.175265073776,0
3232268295,42438,443,6,0.0,0
3232268413,53760,443,6,11.0837180614471,0
3232266764,61953,3128,6,0.890939950942993,1
3232268046,64196,53,17,0.0005409717559814,0
3232266881,58394,3128,6,0.137266874313354,1
3232266861,49977,3128,6,52.7913360595703,1
3232267587,63401,53,17,0.0005440711975097,0
3232266795,50829,3128,6,0.940958023071289,1
3232266781,50745,3128,6,10.3576099872589,1
3232268073,62209,53,17,0.0005159378051757,0
3232266523,52009,443,17,4.00048398971558,0
3232268372,51821,443,6,41.7778959274292,0
3232268299,50477,80,6,107.916075944901,0
3232266566,50021,2222,6,0.0003650188446044,0
3232267699,52562,3128,6,9.01347088813782,1
3232268400,53348,80,6,1.39472198486328,0
3232266881,58473,3128,6,800.913287878036,1
3232266756,50262,3128,6,0.921786069869995,1
3232266776,2698,3128,6,20.156375169754,1
3232267564,49813,443,6,15.2001419067383,0
3232266500,27433,53,17,0.0005500316619873,0
3232268045,33300,5228,6,1275.79894304276,0
3232267624,63471,443,17,3.45645499229431,0
3232266812,52111,443,6,68.3453290462494,0
3232266848,49634,3128,6,170.418596982956,1
3232267527,61588,3128,6,421.899440050125,1
3232266794,2081,3128,6,140.668730974197,1
3232266804,57082,53,17,0.0006079673767089,0
3232268318,60487,53,17,0.0005280971527099,0
3232267593,51952,2222,6,9.01808595657349,0
3232266846,63024,53,17,0.113610982894897,0
3232266881,59133,3128,6,0.221584796905518,1
3232267570,50705,3128,6,0.0003461837768554,1
3232267592,50230,3128,6,0.0003790855407714,1
3232266794,3814,3128,6,19.3090751171112,1
3232266794,3211,3128,6,0.206900835037231,1
3232266818,59943,53,17,0.0588178634643555,0
3232268436,51568,443,6,0.129093885421753,0
3232266846,54454,3128,6,21.385055065155,1
3232268379,60944,1716,17,0.0,0
3232267527,53975,3128,6,0.43467116355896,1
3232268109,64077,80,6,0.0622270107269287,0
3232266959,61963,3128,6,0.772835969924927,1
3232266781,51082,3128,6,186.713024139404,1
3232266793,50210,3128,6,3.21741700172424,1
3232268106,53752,3128,6,2.3477189540863,1
3232268114,55561,3128,6,9.01333212852478,1
3232266771,49923,3128,6,0.759330034255981,1
3232266781,49567,3128,6,2.00481915473938,1
3232266802,50874,3128,6,0.773340940475464,1
3232267527,60506,3128,6,240.487258195877,1
3232268305,55891,53,17,0.0008530616760253,0
3232266523,59873,2222,6,0.00030517578125,0
3232268291,39878,443,6,13.942990064621,0
3232268045,58618,80,6,6.49180197715759,0
3232268062,51914,53,17,0.0008931159973144,0
3232268390,63858,3128,6,0.00030517578125,1
3232268291,50674,443,6,4.19616699218e-05,0
3232266793,50280,3128,6,0.552892923355103,1
3232267692,55894,53,17,0.0005149841308593,0
3232268375,6881,44335,17,0.0,0
3232266901,53006,53,17,0.0004928112030029,0
3232266813,52102,2222,6,0.0003931522369384,0
3232266848,50297,3128,6,2.02428984642029,1
3232267729,61247,53,17,0.0006048679351806,0
3232268422,49902,443,6,28.4070389270782,0
3232267537,57393,80,6,0.361510992050171,0
3232266894,39803,443,6,243.132704973221,0
3232268327,61536,53,17,0.0004739761352539,0
3232268375,57282,56206,6,9.01342916488647,0
3232268292,49229,53,17,0.128289937973022,0
3232267602,60822,443,6,554.103767871857,0
3232267539,56566,3128,6,2.49798893928528,1
3232268349,61141,13710,6,0.141457080841064,0
3232266501,53072,53,17,0.0006940364837646,0
3232266801,49264,3128,6,4.4690101146698,1
3232267682,35602,443,6,0.0684390068054199,0
3232266863,54727,3128,6,6.11930298805237,1
3232266537,49352,445,6,9.00033187866211,1
3232266861,49582,3128,6,0.551016092300415,1
3232266581,50177,443,6,10.3331220149994,0
3232268101,55842,3128,6,0.389713048934937,1
3232267548,50278,443,6,0.244248867034912,0
3232267608,50292,443,6,109.998682975769,0
3232268339,53834,53,17,0.0009989738464355,0
3232268075,55851,3128,6,0.501990079879761,1
3232267545,52358,80,6,364.171792984009,0
3232266558,58738,53,17,0.0006811618804931,0
3232267564,52595,3128,6,96.8536961078644,1
3232268392,57248,53,17,0.001688003540039,0
3232266798,50717,443,6,240.211537122726,0
3232267552,51011,3128,6,9.00152683258057,1
3232268056,55017,53,17,0.0597760677337646,0
3232266577,50102,3128,6,0.0003159046173095,1
3232268375,61471,64724,6,0.150115966796875,0
3232266810,50708,443,6,4.34730887413025,0
3232266870,49833,3128,6,0.0004079341888427,1
3232268088,52303,3128,6,0.50413990020752,1
3232268314,58923,80,6,60.3597309589386,0
3232266558,54672,53,17,0.0006279945373535,0
3232266554,57620,443,6,5.57833409309387,0
3232268101,53000,3128,6,0.009617805480957,1
3232266794,3497,3128,6,1.90302801132202,1
3232267598,50738,3128,6,0.0004100799560546,1
3232267000,49719,3128,6,9.01553201675415,1
3232266786,50143,53,17,0.000748872756958,0
3232268358,50245,53,17,0.0004169940948486,0
3232266776,1337,3128,6,240.403955936432,1
3232266861,50683,3128,6,240.191241025925,1
3232266523,52634,80,6,23.1626930236816,0
3232266527,65048,53,17,0.000356912612915,0
3232268291,42307,443,17,0.45658802986145,0
3232268326,52853,53,17,0.0005090236663818,0
3232266563,64236,2222,6,0.0003211498260498,0
3232267567,46812,80,6,240.381266117096,0
3232268445,6881,61782,17,0.0978920459747314,0
3232268307,56337,53,17,0.0007920265197753,0
3232266906,65379,53,17,0.00089693069458,0
3232268290,56286,28998,6,0.0184340476989746,0
3232268101,55181,443,6,554.822868108749,0
3232268349,6881,1,17,0.0,0
3232266587,57064,3544,17,1739.48001003265,0
3232267615,49296,443,6,0.0,0
3232266813,63587,3128,6,0.2339768409729,1
3232266896,49739,3128,6,0.515289068222046,1
3232266520,59661,8888,17,0.3213210105896,0
3232266584,63109,3128,6,3.53498697280884,1
3232268368,51622,53,17,0.0004630088806152,0
3232266869,1502,3128,6,30.5587799549103,1
3232267688,55794,443,6,0.248933076858521,0
3232266872,51675,3128,6,9.00400114059448,1
3232266499,52248,443,6,47.8447229862213,0
3232268052,52573,53,17,0.0005180835723876,0
3232266590,56546,53,17,0.0007128715515136,0
3232268324,52319,53,17,0.0624761581420898,0
3232268299,16995,12000,17,0.20708703994751,0
3232268124,36043,53,17,0.0009498596191406,0
3232267539,56599,3128,6,0.508686065673828,1
3232268299,51570,443,6,11.2519021034241,0
3232266794,4261,3128,6,603.089065074921,1
3232266514,50346,443,6,33.2101290225983,0
3232268049,58123,443,6,60.8950138092041,0
3232268291,52390,53,17,0.000723123550415,0
3232266584,49568,3128,6,217.05912399292,1
3232268356,46874,443,6,63.888974905014,0
3232268340,137,137,17,3.92887187004089,0
3232266756,51095,3128,6,0.211169958114624,1
3232266756,50247,3128,6,8.2651891708374,1
3232267594,64538,443,6,1.19174599647522,0
3232266893,63943,3128,6,0.316697835922241,1
3232268375,56272,42024,6,0.863811016082764,0
3232268291,40504,123,17,0.13444995880127,0
3232267564,52550,3128,6,0.185035943984985,1
3232267564,52319,3128,6,0.18048095703125,1
3232268377,50341,443,6,0.518045902252197,0
3232267582,53371,2222,6,0.0003511905670166,0
3232266873,50069,2222,6,0.0004010200500488,0
3232267527,59850,53,17,4.01213598251343,0
3232268109,64015,80,6,0.0620520114898682,0
3232268339,57963,443,6,14.6526601314545,0
3232266542,50638,443,6,45.4083440303802,0
3232267706,53116,161,17,0.0,0
3232266893,64145,3128,6,0.008523941040039,1
3232268291,34163,443,6,20.9343490600586,0
3232268045,57437,443,6,0.041126012802124,0
3232266804,63876,443,6,0.0,0
3232266816,50888,3128,6,0.361654996871948,1
3232266523,63145,53,17,0.0003321170806884,0
3232266781,50363,3128,6,3.0067138671875,1
3232266831,53361,3128,6,355.169280052185,1
3232266858,33308,443,6,0.140353918075562,0
3232268361,59922,53,17,0.0008649826049804,0
3232266566,51140,3128,6,0.880133867263794,1
3232266787,52151,3128,6,0.425316095352173,1
3232267545,50273,3128,6,5.6870710849762,1
3232266844,58085,53,17,0.0596060752868652,0
3232266795,49585,3128,6,0.0002520084381103,1
3232266781,52015,3128,6,44.4010229110718,1
3232266832,55307,53,17,0.0006790161132812,0
3232266801,50840,3128,6,61.7609629631042,1
3232266794,2162,3128,6,39.1058449745178,1
3232266566,51139,3128,6,0.846951961517334,1
3232266588,50076,443,6,293.924661874771,0
3232268044,50604,3128,6,0.000262975692749,1
3232268422,63056,443,6,11.8228988647461,0
3232266870,49868,3128,6,0.0003948211669921,1
3232267545,50319,3128,6,2.18432092666626,1
3232266795,49583,3128,6,0.0003819465637207,1
3232266813,50161,3128,6,0.223265886306763,1
3232268086,61990,443,6,111.764317989349,0
3232268468,55622,3128,6,179.776784896851,1
3232266526,60174,53,17,0.0004999637603759,0
3232266696,54483,53,17,0.0004868507385253,0
3232268291,45293,53,17,0.0004050731658935,0
3232266806,57596,53,17,0.0006811618804931,0
3232267539,55600,3128,6,2.8425440788269,1
3232268343,13142,6889,17,0.258526802062988,0
3232266776,2752,3128,6,19.0833010673523,1
3232266831,53354,3128,6,1.70712804794312,1
3232268396,51216,3128,6,3.00147294998169,1
3232266756,52297,3128,6,3.97931098937988,1
3232266756,50262,3128,6,2.98191690444946,1
3232267527,61821,3128,6,102.18631696701,1
3232267548,55796,53,17,0.0008230209350585,0
3232266794,2364,3128,6,30.5658440589905,1
3232268348,50592,53,17,0.0006270408630371,0
3232266896,49873,3128,6,1.86987400054932,1
3232268045,52230,443,6,148.130875110626,0
3232268052,60539,3128,6,0.426562070846558,1
3232266806,51205,2222,6,0.0003690719604492,0
3232267591,57437,443,6,17.0869081020355,0
3232266804,56082,53,17,0.0003871917724609,0
3232266518,51183,3128,6,59.0299510955811,1
3232266520,50453,8888,17,0.0,0
3232266794,3398,3128,6,1.81567287445068,1
3232266756,50165,443,6,0.11829400062561,0
3232266794,4070,3128,6,65.2880311012268,1
3232266801,50770,3128,6,0.17291784286499,1
3232268382,57285,53,17,0.0007820129394531,0
3232266601,50528,443,6,904.256500005722,0
3232267552,52389,53,17,0.0006680488586425,0
3232266781,52208,3128,6,53.4778089523315,1
3232266794,3637,3128,6,40.50177693367,1
3232266763,57444,3128,6,0.731488943099976,1
3232267653,51390,443,6,18.9001228809357,0
3232268291,0,0,1,1497.1952381134,0
3232267564,52615,3128,6,247.796738147736,1
3232267653,54683,80,6,60.1191449165344,0
3232266756,50040,3128,6,9.64520192146301,1
3232267736,64249,53,17,0.0606689453125,0
3232268291,48103,443,6,0.132319927215576,0
3232267527,62163,3128,6,0.191848039627075,1
3232268292,59761,53,17,0.0008599758148193,0
3232266584,55611,3128,6,8.87065887451172,1
3232268059,50211,3128,6,0.0003609657287597,1
3232268291,46445,123,17,0.147112846374512,0
3232268310,57459,443,17,15.9484610557556,0
3232266804,61586,443,6,5.22133207321167,0
3232267527,53826,3128,6,240.224004030228,1
3232266870,61047,3128,6,0.154835939407349,1
3232266602,52766,3128,6,9.00728678703308,1
3232266786,49529,2222,6,0.0002968311309814,0
3232268077,49950,443,6,0.612605094909668,0
3232266816,49324,3128,6,0.1717209815979,1
3232266801,50893,3128,6,240.263164043427,1
3232266763,59645,3128,6,1.09905910491943,1
3232268087,58691,3128,6,0.0003721714019775,1
3232266781,50396,3128,6,430.098294973373,1
3232268363,62823,443,17,0.381196022033691,0
3232266759,50231,443,6,0.861008882522583,0
3232266771,49866,3128,6,0.229352951049805,1
3232268115,61740,80,6,1.07008218765259,0
3232267637,58220,3128,6,18.9118399620056,1
3232267564,52163,3128,6,90.2859899997711,1
3232266756,51004,3128,6,1.45713710784912,1
3232268377,59727,53,17,0.0003960132598876,0
3232268101,51778,3128,6,63.4857909679413,1
3232266584,56820,3128,6,268.722294092178,1
3232266824,49252,3128,6,61.8029928207397,1
3232266902,49788,443,6,41.9695279598236,0
3232266819,20048,53,17,0.0008268356323242,0
3232266869,1799,2222,6,0.0002858638763427,0
3232268291,58090,443,6,0.0864009857177734,0
3232266781,50615,3128,6,1.42531514167786,1
3232268384,61685,53,17,0.0005669593811035,0
3232267593,57082,443,6,50.3318009376526,0
3232268050,60272,53,17,0.0005669593811035,0
3232266892,51452,3128,6,0.330236196517944,1
3232267539,52716,443,6,2.64864301681519,0
3232268309,55452,53,17,0.158847093582153,0
3232268341,60139,53,17,0.0,0
3232266558,29256,53,17,0.0003168582916259,0
3232266756,50519,3128,6,2.39292907714844,1
3232266822,55924,53,17,0.058560848236084,0
3232267599,50278,443,6,77.6253099441528,0
3232266801,49161,3128,6,0.0003421306610107,1
3232266804,53837,443,6,0.118788957595825,0
3232267572,50294,443,6,53.6070580482483,0
3232266863,53983,3128,6,4.5882670879364,1
3232266848,50070,3128,6,9.56170916557312,1
3232268084,59409,53,17,0.0006418228149414,0
3232268291,59003,53,17,0.145725011825562,0
3232268296,58728,80,6,4.19616699218e-05,0
3232266813,50866,3128,6,0.7813880443573,1
3232266781,50544,3128,6,12.6406760215759,1
3232268059,50064,3128,6,0.0001821517944335,1
3232266781,50415,3128,6,6.69956207275e-05,1
3232266848,49686,3128,6,171.088846921921,1
3232266893,49560,3128,6,9.60826873779e-05,1
3232268422,63341,443,6,17.5163190364838,0
3232266795,51513,3128,6,104.942294836044,1
3232267539,57307,3128,6,0.0162661075592041,1
3232268124,51112,80,6,13.8619940280914,0
3232268101,51861,3128,6,0.381479978561401,1
3232266852,50301,3128,6,0.0,1
3232266816,49808,3128,6,0.0002839565277099,1
3232266889,56144,53,17,0.0005319118499755,0
3232268101,55391,3128,6,0.153810977935791,1
3232266798,55590,53,17,0.0005970001220703,0
3232267618,55552,3128,6,19.9969539642334,1
3232268325,26805,53,17,0.000370979309082,0
3232268375,6881,54513,17,16.8472099304199,0
3232266861,52036,3128,6,0.271559000015259,1
3232268059,57124,3128,6,0.0004360675811767,1
3232266776,1908,3128,6,240.227535009384,1
3232267628,52180,3128,6,20.7966709136963,1
3232266798,57949,3128,6,0.0003268718719482,1
3232266861,50043,3128,6,0.396772861480713,1
3232266800,51405,3128,6,0.277029991149902,1
3232266756,49671,3128,6,2.81133604049683,1
3232266601,51546,443,6,7.19392609596252,0
3232266514,49169,3128,6,0.0010988712310791,1
3232268422,62597,443,6,4.37361598014832,0
3232266881,58370,3128,6,0.134627103805542,1
3232266763,59748,3128,6,40.7366309165955,1
3232266761,51090,3128,6,4.71816682815552,1
3232266523,50777,53,17,62.7864730358124,0
3232267585,49703,3128,6,0.511564016342163,1
3232266771,49915,3128,6,461.913739919662,1
